submission_date,state,new_case,pnew_case,new_death,prob_death
07/21/2020,AZ,3500,0,134,0
07/22/2020,AZ,1926,0,56,0
07/23/2020,AZ,2335,0,89,0
07/24/2020,AZ,3357,0,79,0
07/25/2020,AZ,3740,0,144,0
07/26/2020,AZ,1973,0,19,0
07/27/2020,AZ,1813,0,-1,0
07/28/2020,AZ,2107,0,104,0
07/29/2020,AZ,2339,0,46,0
07/30/2020,AZ,2525,0,172,0
07/31/2020,AZ,3212,0,68,0
08/01/2020,AZ,3012,0,53,0
08/02/2020,AZ,1445,0,18,0
08/03/2020,AZ,1030,0,14,0
08/04/2020,AZ,1008,0,66,0
08/05/2020,AZ,1698,0,87,0
08/06/2020,AZ,1444,1239,70,216
08/07/2020,AZ,1406,23,79,221
08/08/2020,AZ,1054,40,56,232
08/09/2020,AZ,816,28,13,232
08/10/2020,AZ,600,13,4,232
08/11/2020,AZ,1214,32,45,248
08/12/2020,AZ,706,15,148,252
08/13/2020,AZ,1351,18,36,253
08/14/2020,AZ,927,21,40,254
08/15/2020,AZ,933,14,69,254
08/16/2020,AZ,883,32,14,254
08/17/2020,AZ,468,16,0,254
08/18/2020,AZ,915,13,23,256
08/19/2020,AZ,637,11,105,256
08/20/2020,AZ,723,31,50,255
08/21/2020,AZ,619,22,4,255
08/22/2020,AZ,996,9,68,256
08/23/2020,AZ,208,5,15,256
08/24/2020,AZ,311,11,0,257
08/25/2020,AZ,859,9,21,257
08/26/2020,AZ,186,13,104,256
08/27/2020,AZ,680,20,33,256
08/28/2020,AZ,519,45,49,269
08/29/2020,AZ,629,28,29,269
08/30/2020,AZ,374,5,23,268
08/31/2020,AZ,174,18,-1,267
09/01/2020,AZ,507,3,15,267
09/02/2020,AZ,519,16,21,266
09/03/2020,AZ,1092,20,65,269
09/04/2020,AZ,728,16,41,274
09/05/2020,AZ,835,8,36,274
09/06/2020,AZ,250,3,14,274
09/07/2020,AZ,198,10,-2,274
09/08/2020,AZ,81,-1,2,274
09/09/2020,AZ,496,20,30,273
09/10/2020,AZ,461,35,22,274
09/11/2020,AZ,521,20,15,274
09/12/2020,AZ,605,24,27,274
09/13/2020,AZ,384,-4,7,273
09/14/2020,AZ,213,49,0,273
09/15/2020,AZ,484,39,22,273
09/16/2020,AZ,698,200,27,273
09/17/2020,AZ,1753,577,38,274
09/18/2020,AZ,1282,1399,42,291
09/19/2020,AZ,609,88,16,291
09/20/2020,AZ,467,64,9,292
09/21/2020,AZ,233,18,2,292
09/22/2020,AZ,595,-99,20,268
09/23/2020,AZ,438,128,27,267
09/24/2020,AZ,568,62,34,268
09/25/2020,AZ,515,-5,28,268
09/26/2020,AZ,459,29,35,267
09/27/2020,AZ,411,72,1,267
09/28/2020,AZ,273,18,1,267
09/29/2020,AZ,674,22,8,267
09/30/2020,AZ,323,11,18,268
10/01/2020,AZ,705,31,24,273
10/02/2020,AZ,551,72,19,282
10/03/2020,AZ,636,35,12,284
10/04/2020,AZ,355,16,1,284
10/05/2020,AZ,316,10,1,284
10/06/2020,AZ,864,43,6,286
10/07/2020,AZ,604,12,20,286
10/08/2020,AZ,863,13,10,287
10/09/2020,AZ,683,32,3,286
10/10/2020,AZ,894,55,13,287
10/11/2020,AZ,597,12,0,287
10/12/2020,AZ,475,7,0,287
10/13/2020,AZ,684,19,8,288
10/14/2020,AZ,901,113,5,287
10/15/2020,AZ,1113,13,17,287
10/16/2020,AZ,738,31,17,287
10/17/2020,AZ,921,56,18,285
10/18/2020,AZ,742,44,3,286
10/19/2020,AZ,748,29,3,286
10/20/2020,AZ,1040,51,7,287
10/21/2020,AZ,975,48,17,287
10/22/2020,AZ,994,26,5,286
10/23/2020,AZ,976,53,6,287
10/24/2020,AZ,890,23,4,288
10/25/2020,AZ,1391,45,5,288
10/26/2020,AZ,801,22,1,288
10/27/2020,AZ,1158,31,16,290
10/28/2020,AZ,1043,17,14,291
10/29/2020,AZ,1315,113,13,292
10/30/2020,AZ,1565,44,16,293
10/31/2020,AZ,1901,127,45,315
11/01/2020,AZ,1527,61,2,318
01/22/2020,SC,0,0,0,0
01/23/2020,SC,0,0,0,0
01/24/2020,SC,0,0,0,0
01/25/2020,SC,0,0,0,0
01/26/2020,SC,0,0,0,0
01/27/2020,SC,0,0,0,0
01/28/2020,SC,0,0,0,0
01/29/2020,SC,0,0,0,0
01/30/2020,SC,0,0,0,0
01/31/2020,SC,0,0,0,0
02/01/2020,SC,0,0,0,0
02/02/2020,SC,0,0,0,0
02/03/2020,SC,0,0,0,0
02/04/2020,SC,0,0,0,0
02/05/2020,SC,0,0,0,0
02/06/2020,SC,0,0,0,0
02/07/2020,SC,0,0,0,0
02/08/2020,SC,0,0,0,0
02/09/2020,SC,0,0,0,0
02/10/2020,SC,0,0,0,0
02/11/2020,SC,0,0,0,0
02/12/2020,SC,0,0,0,0
02/13/2020,SC,0,0,0,0
02/14/2020,SC,0,0,0,0
02/15/2020,SC,0,0,0,0
02/16/2020,SC,0,0,0,0
02/17/2020,SC,0,0,0,0
02/18/2020,SC,0,0,0,0
02/19/2020,SC,0,0,0,0
02/20/2020,SC,0,0,0,0
02/21/2020,SC,0,0,0,0
02/22/2020,SC,0,0,0,0
02/23/2020,SC,0,0,0,0
02/24/2020,SC,0,0,0,0
02/25/2020,SC,0,0,0,0
02/26/2020,SC,0,0,0,0
02/27/2020,SC,0,0,0,0
02/28/2020,SC,0,0,0,0
02/29/2020,SC,0,0,0,0
03/01/2020,SC,0,0,0,0
03/02/2020,SC,0,0,0,0
03/03/2020,SC,0,0,0,0
03/04/2020,SC,0,0,0,0
03/05/2020,SC,0,0,0,0
03/06/2020,SC,0,0,0,0
03/07/2020,SC,2,0,0,0
03/08/2020,SC,4,0,0,0
03/09/2020,SC,1,0,0,0
03/10/2020,SC,2,0,0,0
03/11/2020,SC,1,0,0,0
03/12/2020,SC,2,0,0,0
03/13/2020,SC,0,0,0,0
03/14/2020,SC,0,0,0,0
03/15/2020,SC,16,0,0,0
03/16/2020,SC,5,0,1,0
03/17/2020,SC,14,0,0,0
03/18/2020,SC,13,0,0,0
03/19/2020,SC,21,0,0,0
03/20/2020,SC,44,0,2,0
03/21/2020,SC,48,0,0,0
03/22/2020,SC,22,0,0,0
03/23/2020,SC,103,0,2,0
03/24/2020,SC,44,0,2,0
03/25/2020,SC,82,0,0,0
03/26/2020,SC,32,0,2,0
03/27/2020,SC,83,0,4,0
03/28/2020,SC,121,0,2,0
03/29/2020,SC,114,0,1,0
03/30/2020,SC,151,0,2,0
03/31/2020,SC,158,0,4,0
04/01/2020,SC,210,0,4,0
04/02/2020,SC,261,0,5,0
04/03/2020,SC,146,0,3,0
04/04/2020,SC,217,0,6,0
04/05/2020,SC,132,0,4,0
04/06/2020,SC,183,0,4,0
04/07/2020,SC,185,0,3,0
04/08/2020,SC,135,0,12,0
04/09/2020,SC,240,0,4,0
04/10/2020,SC,273,0,5,0
04/11/2020,SC,142,0,8,0
04/12/2020,SC,112,0,2,0
04/13/2020,SC,120,0,5,0
04/14/2020,SC,114,0,10,0
04/15/2020,SC,103,0,10,0
04/16/2020,SC,275,0,2,0
04/17/2020,SC,155,0,7,0
04/18/2020,SC,160,0,3,0
04/19/2020,SC,131,0,1,0
04/20/2020,SC,62,0,4,0
04/21/2020,SC,169,0,11,0
04/22/2020,SC,153,0,5,0
04/23/2020,SC,156,0,10,0
04/24/2020,SC,153,0,7,0
04/25/2020,SC,183,0,9,0
04/26/2020,SC,237,0,8,0
04/27/2020,SC,123,0,3,0
04/28/2020,SC,122,0,15,0
04/29/2020,SC,146,0,11,0
04/30/2020,SC,214,0,41,0
05/01/2020,SC,163,0,12,0
05/02/2020,SC,231,0,11,0
05/03/2020,SC,137,0,8,0
05/04/2020,SC,131,0,8,0
05/05/2020,SC,84,0,13,0
05/06/2020,SC,95,0,9,0
05/07/2020,SC,206,0,11,0
05/08/2020,SC,225,0,4,0
05/09/2020,SC,164,0,10,0
05/10/2020,SC,122,0,1,0
05/11/2020,SC,139,0,15,0
05/12/2020,SC,135,0,9,0
05/13/2020,SC,103,0,7,0
05/14/2020,SC,159,0,9,0
05/15/2020,SC,218,0,9,0
05/16/2020,SC,254,0,0,0
05/17/2020,SC,155,0,5,0
05/18/2020,SC,126,0,6,0
05/19/2020,SC,114,0,8,0
05/20/2020,SC,119,0,8,0
05/21/2020,SC,204,0,9,0
05/22/2020,SC,259,0,3,0
05/23/2020,SC,257,0,6,0
05/24/2020,SC,201,0,10,0
05/25/2020,SC,82,0,5,0
05/26/2020,SC,238,0,6,0
05/27/2020,SC,207,0,20,0
05/28/2020,SC,165,0,4,0
05/29/2020,SC,343,0,13,0
05/30/2020,SC,263,0,4,0
05/31/2020,SC,467,0,7,0
06/01/2020,SC,287,0,6,0
06/02/2020,SC,267,0,1,0
06/03/2020,SC,236,0,17,0
06/04/2020,SC,354,0,7,0
06/05/2020,SC,448,0,13,0
06/06/2020,SC,463,0,7,0
06/07/2020,SC,370,0,1,0
06/08/2020,SC,514,0,11,0
06/09/2020,SC,428,0,11,0
06/10/2020,SC,531,0,7,0
06/11/2020,SC,682,0,13,0
06/12/2020,SC,729,0,5,0
06/13/2020,SC,785,0,6,0
06/14/2020,SC,840,0,1,0
06/15/2020,SC,583,0,2,0
06/16/2020,SC,612,0,5,0
06/17/2020,SC,566,5,10,0
06/18/2020,SC,992,10,4,0
06/19/2020,SC,1083,8,18,0
06/20/2020,SC,1155,7,5,0
06/21/2020,SC,907,2,9,0
06/22/2020,SC,1008,3,6,0
06/23/2020,SC,912,6,14,0
06/24/2020,SC,1284,14,10,0
06/25/2020,SC,1125,5,10,2
06/26/2020,SC,1313,12,1,2
06/27/2020,SC,1604,17,17,4
06/28/2020,SC,1381,10,5,4
06/29/2020,SC,1324,-1,4,3
06/30/2020,SC,1755,4,19,4
07/01/2020,SC,1520,8,27,7
07/02/2020,SC,1782,4,18,7
07/03/2020,SC,1831,5,9,6
07/04/2020,SC,1854,7,20,7
07/05/2020,SC,1461,4,7,7
07/06/2020,SC,1533,3,7,8
07/07/2020,SC,972,5,19,8
07/08/2020,SC,1557,1,38,8
07/09/2020,SC,1782,4,21,7
07/10/2020,SC,1728,3,24,7
07/11/2020,SC,2280,15,22,11
07/12/2020,SC,1949,2,10,11
07/13/2020,SC,1520,2,11,11
07/14/2020,SC,2221,4,21,9
07/15/2020,SC,1856,5,5,14
07/16/2020,SC,1838,29,72,17
07/17/2020,SC,1977,0,26,18
07/18/2020,SC,1552,13,39,18
07/19/2020,SC,2374,5,20,17
07/20/2020,SC,1459,11,9,17
07/21/2020,SC,1892,4,57,18
07/22/2020,SC,1705,45,64,43
07/23/2020,SC,1564,10,49,40
07/24/2020,SC,2001,18,51,46
07/25/2020,SC,1401,25,80,53
07/26/2020,SC,1191,9,26,55
07/27/2020,SC,1218,3,15,54
07/28/2020,SC,1692,43,59,60
07/29/2020,SC,1737,34,50,64
07/30/2020,SC,1726,32,52,67
07/31/2020,SC,1444,38,45,65
08/01/2020,SC,1583,30,39,68
08/02/2020,SC,1189,8,26,68
08/03/2020,SC,1163,16,16,72
08/04/2020,SC,1239,39,54,73
08/05/2020,SC,1282,49,47,75
08/06/2020,SC,1325,30,49,80
08/07/2020,SC,1422,0,19,79
08/08/2020,SC,1241,52,45,76
08/09/2020,SC,975,5,24,82
08/10/2020,SC,724,6,18,83
08/11/2020,SC,971,42,49,86
08/12/2020,SC,844,61,46,87
08/13/2020,SC,935,27,42,97
08/14/2020,SC,932,103,18,98
08/15/2020,SC,1041,47,56,104
08/16/2020,SC,615,23,9,104
08/17/2020,SC,456,17,19,103
08/18/2020,SC,719,50,55,113
08/19/2020,SC,739,39,17,112
08/20/2020,SC,909,37,41,112
08/21/2020,SC,1058,69,58,120
08/22/2020,SC,917,90,34,121
08/23/2020,SC,693,-3,11,124
08/24/2020,SC,563,19,7,124
08/25/2020,SC,937,51,18,121
08/26/2020,SC,605,50,44,122
08/27/2020,SC,505,41,55,134
08/28/2020,SC,1353,60,27,134
08/29/2020,SC,1298,37,43,135
08/30/2020,SC,1075,39,11,135
08/31/2020,SC,668,32,11,132
09/01/2020,SC,854,71,37,131
09/02/2020,SC,657,74,37,142
09/03/2020,SC,1193,70,13,140
09/04/2020,SC,1629,73,39,140
09/05/2020,SC,964,29,31,139
09/06/2020,SC,663,32,10,139
09/07/2020,SC,655,47,20,140
09/08/2020,SC,301,52,5,140
09/09/2020,SC,305,9,30,142
09/10/2020,SC,379,79,33,152
09/11/2020,SC,2454,59,53,151
09/12/2020,SC,932,78,12,149
09/13/2020,SC,1886,48,24,149
09/14/2020,SC,816,44,13,155
09/15/2020,SC,790,129,21,155
09/16/2020,SC,652,141,34,164
09/17/2020,SC,1324,187,26,166
09/18/2020,SC,872,127,19,167
09/19/2020,SC,922,180,11,171
09/20/2020,SC,468,26,11,171
09/21/2020,SC,416,26,13,172
09/22/2020,SC,2665,143,31,176
09/23/2020,SC,897,132,19,177
09/24/2020,SC,1021,171,17,182
09/25/2020,SC,1195,160,18,183
09/26/2020,SC,1371,89,26,182
09/27/2020,SC,614,43,3,182
09/28/2020,SC,568,28,11,183
09/29/2020,SC,1179,133,22,186
09/30/2020,SC,308,180,19,192
10/01/2020,SC,381,217,22,197
10/02/2020,SC,862,283,9,198
10/03/2020,SC,1706,119,33,199
10/04/2020,SC,691,68,11,198
10/05/2020,SC,577,37,3,198
10/06/2020,SC,811,127,15,196
10/07/2020,SC,735,201,31,202
10/08/2020,SC,1050,165,12,203
10/09/2020,SC,921,107,16,205
10/10/2020,SC,945,63,21,205
10/11/2020,SC,785,51,1,204
10/12/2020,SC,649,56,7,204
10/13/2020,SC,828,107,17,205
10/14/2020,SC,926,160,17,206
10/15/2020,SC,1297,157,14,207
10/16/2020,SC,1147,217,8,210
10/17/2020,SC,961,105,22,210
10/18/2020,SC,776,37,13,211
10/19/2020,SC,619,43,11,212
10/20/2020,SC,884,107,35,221
10/21/2020,SC,864,178,12,221
10/22/2020,SC,1128,177,47,229
10/23/2020,SC,1064,213,22,232
10/24/2020,SC,792,191,16,233
10/25/2020,SC,1337,30,9,235
10/26/2020,SC,823,20,21,236
10/27/2020,SC,1078,222,19,240
10/28/2020,SC,912,237,34,242
10/29/2020,SC,1100,233,13,244
10/30/2020,SC,1003,290,7,243
10/31/2020,SC,1018,190,39,249
11/01/2020,SC,1411,68,1,249
01/22/2020,CT,0,0,0,0
01/23/2020,CT,0,0,0,0
01/24/2020,CT,0,0,0,0
01/25/2020,CT,0,0,0,0
01/26/2020,CT,0,0,0,0
01/27/2020,CT,0,0,0,0
01/28/2020,CT,0,0,0,0
01/29/2020,CT,0,0,0,0
01/30/2020,CT,0,0,0,0
01/31/2020,CT,0,0,0,0
02/01/2020,CT,0,0,0,0
02/02/2020,CT,0,0,0,0
02/03/2020,CT,0,0,0,0
02/04/2020,CT,0,0,0,0
02/05/2020,CT,0,0,0,0
02/06/2020,CT,0,0,0,0
02/07/2020,CT,0,0,0,0
02/08/2020,CT,0,0,0,0
02/09/2020,CT,0,0,0,0
02/10/2020,CT,0,0,0,0
02/11/2020,CT,0,0,0,0
02/12/2020,CT,0,0,0,0
02/13/2020,CT,0,0,0,0
02/14/2020,CT,0,0,0,0
02/15/2020,CT,0,0,0,0
02/16/2020,CT,0,0,0,0
02/17/2020,CT,0,0,0,0
02/18/2020,CT,0,0,0,0
02/19/2020,CT,0,0,0,0
02/20/2020,CT,0,0,0,0
02/21/2020,CT,0,0,0,0
02/22/2020,CT,0,0,0,0
02/23/2020,CT,0,0,0,0
02/24/2020,CT,0,0,0,0
02/25/2020,CT,0,0,0,0
02/26/2020,CT,0,0,0,0
02/27/2020,CT,0,0,0,0
02/28/2020,CT,0,0,0,0
02/29/2020,CT,0,0,0,0
03/01/2020,CT,0,0,0,0
03/02/2020,CT,0,0,0,0
03/03/2020,CT,0,0,0,0
03/04/2020,CT,0,0,0,0
03/05/2020,CT,0,0,0,0
03/06/2020,CT,0,0,0,0
03/07/2020,CT,0,0,0,0
03/08/2020,CT,1,0,0,0
03/09/2020,CT,0,0,0,0
03/10/2020,CT,1,0,0,0
03/11/2020,CT,1,0,0,0
03/12/2020,CT,4,0,0,0
03/13/2020,CT,0,0,0,0
03/14/2020,CT,0,0,0,0
03/15/2020,CT,19,0,0,0
03/16/2020,CT,15,0,0,0
03/17/2020,CT,27,0,0,0
03/18/2020,CT,28,0,1,0
03/19/2020,CT,63,0,2,0
03/20/2020,CT,35,0,1,0
03/21/2020,CT,29,0,1,0
03/22/2020,CT,104,0,3,0
03/23/2020,CT,88,0,2,0
03/24/2020,CT,203,0,2,0
03/25/2020,CT,257,0,7,0
03/26/2020,CT,137,0,2,0
03/27/2020,CT,279,0,6,0
03/28/2020,CT,233,0,6,0
03/29/2020,CT,469,0,1,0
03/30/2020,CT,578,0,2,0
03/31/2020,CT,557,0,33,0
04/01/2020,CT,429,0,16,0
04/02/2020,CT,267,0,27,0
04/03/2020,CT,1091,0,20,0
04/04/2020,CT,361,0,33,0
04/05/2020,CT,399,0,24,0
04/06/2020,CT,1231,0,17,0
04/07/2020,CT,875,0,71,0
04/08/2020,CT,1000,0,58,0
04/09/2020,CT,1003,0,45,0
04/10/2020,CT,347,0,64,0
04/11/2020,CT,1379,0,50,0
04/12/2020,CT,525,0,60,0
04/13/2020,CT,1346,0,48,0
04/14/2020,CT,608,0,6,0
04/15/2020,CT,766,0,260,0
04/16/2020,CT,1129,0,103,197
04/17/2020,CT,925,0,65,0
04/18/2020,CT,741,0,50,0
04/19/2020,CT,412,0,41,181
04/20/2020,CT,1853,1320,204,347
04/21/2020,CT,545,50,92,371
04/22/2020,CT,2109,-203,121,366
04/23/2020,CT,631,-1167,95,0
04/24/2020,CT,821,0,125,0
04/25/2020,CT,661,0,98,0
04/26/2020,CT,687,1416,62,476
04/27/2020,CT,728,-1416,88,0
04/28/2020,CT,315,1468,77,523
04/29/2020,CT,455,34,79,540
04/30/2020,CT,933,58,89,562
05/01/2020,CT,1064,-1560,82,0
05/02/2020,CT,523,0,97,0
05/03/2020,CT,25,1760,59,642
05/04/2020,CT,661,-85,61,649
05/05/2020,CT,648,65,77,675
05/06/2020,CT,374,-1740,85,0
05/07/2020,CT,789,1876,79,735
05/08/2020,CT,627,-1876,77,0
05/09/2020,CT,573,1971,58,771
05/10/2020,CT,570,-131,35,724
05/11/2020,CT,211,-30,41,714
05/12/2020,CT,568,62,33,714
05/13/2020,CT,522,105,84,732
05/14/2020,CT,609,60,94,753
05/15/2020,CT,621,-11,66,761
05/16/2020,CT,618,-1,54,766
05/17/2020,CT,716,-80,69,772
05/18/2020,CT,697,-5,41,782
05/19/2020,CT,314,4,23,785
05/20/2020,CT,587,36,57,799
05/21/2020,CT,191,39,53,805
05/22/2020,CT,432,45,55,819
05/23/2020,CT,382,-13,38,830
05/24/2020,CT,446,33,18,832
05/25/2020,CT,405,-46,49,833
05/26/2020,CT,430,241,27,833
05/27/2020,CT,-15,-286,34,837
05/28/2020,CT,271,-1993,23,0
05/29/2020,CT,203,2006,42,848
05/30/2020,CT,260,7,44,857
05/31/2020,CT,179,-1,32,860
06/01/2020,CT,539,58,20,854
06/02/2020,CT,239,-32,8,833
06/03/2020,CT,112,2,17,833
06/04/2020,CT,148,28,18,836
06/05/2020,CT,221,5,31,842
06/06/2020,CT,358,2,17,837
06/07/2020,CT,150,-2,16,842
06/08/2020,CT,124,2,13,845
06/09/2020,CT,87,-78,13,831
06/10/2020,CT,168,-98,23,837
06/11/2020,CT,114,5,26,838
06/12/2020,CT,228,-3,13,838
06/13/2020,CT,305,15,27,844
06/14/2020,CT,94,0,15,846
06/15/2020,CT,147,16,3,848
06/16/2020,CT,114,2,6,848
06/17/2020,CT,80,8,9,846
06/18/2020,CT,11,5,7,848
06/19/2020,CT,117,0,12,853
06/20/2020,CT,158,5,13,857
06/21/2020,CT,40,1,9,859
06/22/2020,CT,27,9,3,860
06/23/2020,CT,117,-4,14,863
06/24/2020,CT,14,1,10,864
06/25/2020,CT,81,17,11,864
06/26/2020,CT,65,-3,9,867
06/27/2020,CT,147,8,4,868
06/28/2020,CT,97,-2,5,868
06/29/2020,CT,59,-1,4,869
06/30/2020,CT,152,2,2,869
07/01/2020,CT,58,-1,2,867
07/02/2020,CT,74,-5,2,867
07/03/2020,CT,71,2,9,872
07/04/2020,CT,0,0,0,872
07/05/2020,CT,0,0,0,872
07/06/2020,CT,259,3,3,872
07/07/2020,CT,57,-2,0,872
07/08/2020,CT,75,2,5,872
07/09/2020,CT,101,6,5,872
07/10/2020,CT,78,-6,0,872
07/11/2020,CT,0,0,0,872
07/12/2020,CT,0,0,0,872
07/13/2020,CT,223,8,23,879
07/14/2020,CT,20,-4,1,875
07/15/2020,CT,106,0,8,875
07/16/2020,CT,114,-4,9,874
07/17/2020,CT,143,4,7,877
07/18/2020,CT,0,0,0,877
07/19/2020,CT,0,0,0,877
07/20/2020,CT,162,1,10,881
07/21/2020,CT,41,-4,0,879
07/22/2020,CT,127,40,0,879
07/23/2020,CT,9,-1,4,880
07/24/2020,CT,544,-49,3,882
07/25/2020,CT,0,0,0,882
07/26/2020,CT,0,0,0,882
07/27/2020,CT,207,19,5,882
07/28/2020,CT,94,-1,5,882
07/29/2020,CT,463,-29,2,881
07/30/2020,CT,130,-6,6,881
07/31/2020,CT,140,3,1,881
08/01/2020,CT,0,0,0,881
08/02/2020,CT,0,0,0,881
08/03/2020,CT,252,13,5,882
08/04/2020,CT,48,-1,0,882
08/05/2020,CT,115,-1,0,882
08/06/2020,CT,20,5,0,882
08/07/2020,CT,75,3,4,883
08/08/2020,CT,0,0,0,883
08/09/2020,CT,0,0,0,883
08/10/2020,CT,247,15,3,884
08/11/2020,CT,117,4,0,883
08/12/2020,CT,22,7,6,884
08/13/2020,CT,76,7,0,884
08/14/2020,CT,115,2,3,884
08/15/2020,CT,0,0,0,884
08/16/2020,CT,0,0,0,884
08/17/2020,CT,370,6,3,884
08/18/2020,CT,-12,3,0,885
08/19/2020,CT,59,6,1,885
08/20/2020,CT,118,5,1,886
08/21/2020,CT,87,12,2,886
08/22/2020,CT,0,0,0,886
08/23/2020,CT,0,0,0,886
08/24/2020,CT,492,29,0,886
08/25/2020,CT,29,-2,3,883
08/26/2020,CT,180,17,0,884
08/27/2020,CT,130,9,2,886
08/28/2020,CT,145,13,0,886
08/29/2020,CT,0,0,0,886
08/30/2020,CT,0,0,0,886
08/31/2020,CT,384,18,0,885
09/01/2020,CT,127,-3,1,885
09/02/2020,CT,102,7,1,885
09/03/2020,CT,101,3,1,885
09/04/2020,CT,156,11,0,885
09/05/2020,CT,0,0,0,885
09/06/2020,CT,0,0,0,885
09/07/2020,CT,0,0,0,885
09/08/2020,CT,417,44,6,885
09/09/2020,CT,89,17,0,885
09/10/2020,CT,222,11,4,885
09/11/2020,CT,233,15,2,885
09/12/2020,CT,0,0,0,885
09/13/2020,CT,0,0,0,885
09/14/2020,CT,569,40,5,895
09/15/2020,CT,136,-7,0,895
09/16/2020,CT,135,24,2,895
09/17/2020,CT,220,11,1,895
09/18/2020,CT,141,10,4,895
09/19/2020,CT,0,0,0,895
09/20/2020,CT,0,0,0,895
09/21/2020,CT,497,23,3,895
09/22/2020,CT,136,14,1,895
09/23/2020,CT,155,0,1,896
09/24/2020,CT,157,13,2,896
09/25/2020,CT,115,12,2,897
09/26/2020,CT,0,0,0,897
09/27/2020,CT,0,0,0,897
09/28/2020,CT,560,33,2,897
09/29/2020,CT,182,6,2,897
09/30/2020,CT,221,11,3,898
10/01/2020,CT,192,15,3,898
10/02/2020,CT,555,-1,2,899
10/03/2020,CT,0,0,0,899
10/04/2020,CT,0,0,0,899
10/05/2020,CT,823,-22,4,898
10/06/2020,CT,121,-1,4,898
10/07/2020,CT,123,-6,1,898
10/08/2020,CT,384,10,5,898
10/09/2020,CT,290,24,3,899
10/10/2020,CT,0,0,0,899
10/11/2020,CT,0,0,0,899
10/12/2020,CT,1339,14,2,899
10/13/2020,CT,320,6,1,899
10/14/2020,CT,164,17,4,900
10/15/2020,CT,167,28,3,900
10/16/2020,CT,802,16,2,901
10/17/2020,CT,0,0,0,901
10/18/2020,CT,0,0,0,901
10/19/2020,CT,1191,59,12,902
10/20/2020,CT,434,12,5,901
10/21/2020,CT,416,18,8,901
10/22/2020,CT,502,20,2,902
10/23/2020,CT,679,46,8,903
10/24/2020,CT,0,0,0,903
10/25/2020,CT,0,0,0,903
10/26/2020,CT,2047,2,12,906
10/27/2020,CT,538,58,6,908
10/28/2020,CT,490,34,9,907
10/29/2020,CT,1319,780,5,907
10/30/2020,CT,761,138,7,908
10/31/2020,CT,0,0,0,908
11/01/2020,CT,0,0,0,908
01/22/2020,NE,0,0,0,0
01/23/2020,NE,0,0,0,0
01/24/2020,NE,0,0,0,0
01/25/2020,NE,0,0,0,0
01/26/2020,NE,0,0,0,0
01/27/2020,NE,0,0,0,0
01/28/2020,NE,0,0,0,0
01/29/2020,NE,0,0,0,0
01/30/2020,NE,0,0,0,0
01/31/2020,NE,0,0,0,0
02/01/2020,NE,0,0,0,0
02/02/2020,NE,0,0,0,0
02/03/2020,NE,0,0,0,0
02/04/2020,NE,0,0,0,0
02/05/2020,NE,0,0,0,0
02/06/2020,NE,0,0,0,0
02/07/2020,NE,0,0,0,0
02/08/2020,NE,0,0,0,0
02/09/2020,NE,0,0,0,0
02/10/2020,NE,0,0,0,0
02/11/2020,NE,0,0,0,0
02/12/2020,NE,0,0,0,0
02/13/2020,NE,0,0,0,0
02/14/2020,NE,0,0,0,0
02/15/2020,NE,0,0,0,0
02/16/2020,NE,0,0,0,0
02/17/2020,NE,0,0,0,0
02/18/2020,NE,0,0,0,0
02/19/2020,NE,0,0,0,0
02/20/2020,NE,0,0,0,0
02/21/2020,NE,0,0,0,0
02/22/2020,NE,0,0,0,0
02/23/2020,NE,0,0,0,0
02/24/2020,NE,0,0,0,0
02/25/2020,NE,0,0,0,0
02/26/2020,NE,0,0,0,0
02/27/2020,NE,0,0,0,0
02/28/2020,NE,0,0,0,0
02/29/2020,NE,0,0,0,0
03/01/2020,NE,0,0,0,0
03/02/2020,NE,0,0,0,0
03/03/2020,NE,0,0,0,0
03/04/2020,NE,0,0,0,0
03/05/2020,NE,0,0,0,0
03/06/2020,NE,1,0,0,0
03/07/2020,NE,1,0,0,0
03/08/2020,NE,0,0,0,0
03/09/2020,NE,2,0,0,0
03/10/2020,NE,0,0,0,0
03/11/2020,NE,1,0,0,0
03/12/2020,NE,5,0,0,0
03/13/2020,NE,0,0,0,0
03/14/2020,NE,0,0,0,0
03/15/2020,NE,8,0,0,0
03/16/2020,NE,0,0,0,0
03/17/2020,NE,3,0,0,0
03/18/2020,NE,6,0,0,0
03/19/2020,NE,0,0,0,0
03/20/2020,NE,11,0,0,0
03/21/2020,NE,4,0,0,0
03/22/2020,NE,8,0,0,0
03/23/2020,NE,2,0,0,0
03/24/2020,NE,1,0,0,0
03/25/2020,NE,11,0,0,0
03/26/2020,NE,9,0,0,0
03/27/2020,NE,16,0,2,0
03/28/2020,NE,19,0,0,0
03/29/2020,NE,12,0,0,0
03/30/2020,NE,25,0,0,0
03/31/2020,NE,32,0,1,0
04/01/2020,NE,37,0,1,0
04/02/2020,NE,41,0,1,0
04/03/2020,NE,30,0,1,0
04/04/2020,NE,38,0,2,0
04/05/2020,NE,44,0,0,0
04/06/2020,NE,45,0,0,0
04/07/2020,NE,66,0,2,0
04/08/2020,NE,45,0,4,0
04/09/2020,NE,54,0,1,0
04/10/2020,NE,71,0,2,0
04/11/2020,NE,56,0,0,0
04/12/2020,NE,110,0,0,0
04/13/2020,NE,57,0,1,0
04/14/2020,NE,30,0,2,0
04/15/2020,NE,51,0,1,0
